,name,latitude,longitude,free_bikes
847,Emile Zola - Fondary,48.847051143113745,2.2953405976295476,24
848,Taitbout - La Fayette,48.87332988919973,2.3352625966072087,11
849,Charles Tillon - Cimetière Communal,48.91844023641836,2.3935630917549138,14
850,Saint-Mandé - Fabre d'Eglantine,48.8453579,2.3965022,10
851,Quai du Président Roosevelt - Pont Aval,48.8343883676388,2.2656820714473724,11
852,Delizy - Louis Nadot,48.896212845581346,2.4094578623771667,10
853,Halles - Bourdonnais,48.860448992575,2.3460162431002,10
854,Île de la Jatte,48.894036161302104,2.2666339203715324,7
855,Centre Georges Pompidou,48.861419,2.352581,5
856,Place Saint-Just,48.790379518724265,2.3895226791501045,12
857,Rochechouart - Martyrs,48.882193779572,2.3405495658517,2
858,La Motte-Picquet - La Tour Maubourg,48.8572316,2.3094136,18
859,Placette Grégoire Collas,48.94342014002797,2.2487476095557213,15
860,Gérando - Rochechouart,48.88294340845,2.3464846238494,2
861,Candale - Mehul,48.8893935006175,2.414379715919495,7
862,Porte des Lilas - Faidherbe,48.87861855668978,2.4120327830314636,18
863,Suffren - Champ de Mars,48.8547194,2.2952168,22
864,Balzac - Olympes de Gouges,48.77850332486751,2.4006786569952965,12
865,Square Bela Bartok,48.85120156830401,2.2846536710858345,16
866,Fort d'Aubervilliers,48.91502382370325,2.4035281687974925,13
867,Gare du Nord - Faubourg Saint-Denis,48.879612765503616,2.3568402975797653,8
868,Saint-Germain - Ciseaux,48.85330527759475,2.334465461882703,8
869,Crozatier - Faubourg Saint-Antoine,48.850440013405,2.378901366211,38
870,Place Nelson Mandela,48.897874318180556,2.2182820737361912,4
871,Hoche - Tilsitt,48.874836457837,2.2971323132515,5
872,Londres - Place d'Estienne d'Orves,48.876693805756986,2.3305362090468407,7
873,Place Ginette Hamelin,48.837853,2.382064,31
874,Pont de Suresnes,48.867415092322,2.2258946679617,0
875,Esplanade du Foncet - Camille Desmoulins,48.827090233494964,2.2606857866048813,19
876,Auguste Blanqui - Corvisart,48.8300989,2.3502726,3
877,Dunkerque - Trudaine,48.88215166773376,2.3463253676891327,3
878,Clichy - Douai,48.88411831886975,2.3287287354469304,3
879,Chemin de Bretagne,48.825147,2.25936,14
880,Joseph Dijon - Ornano,48.89374453351521,2.3476678133010864,3
881,Gare du Stade,48.9312676,2.2603778,9
882,Square Denise Buisson,48.8562322730982,2.426436245441437,5
883,Glacière - Soeur Catherine Marie,48.829522989420596,2.343570403754711,6
884,Place Monge,48.842761803051,2.3524079471827,5
885,Jourdan - Stade Charléty,48.819428333369,2.3433353751898,15
886,Maurice d'Ocagne - General Maudhuy,48.82414282524159,2.3158789426088333,3
887,Vivienne - Montmartre,48.871347597383,2.3414588347077,5
888,Marché Saint-Quentin,48.877356057652,2.3545114456374,1
889,Geoffroy - Marie,48.873781940593325,2.344513876337893,9
890,Toffier Decaux - Cartier Bresson,48.90165072551549,2.4017545580863957,5
891,Place de Rungis,48.82245594764965,2.347382729482953,21
892,Vivaldi - Antoine-Julien Hénard,48.841923663276546,2.389728979467376,1
893,Godot de Mauroy - Madeleine,48.869789,2.326347,22
894,Madagascar - Meuniers,48.83460464474706,2.3970650508999825,7
895,Abbé Groult - Convention,48.83596927866069,2.302064039509349,2
896,Saint-Denis - Rivoli,48.859059340842,2.3476943001151,54
897,Buffon - Jardin des Plantes,48.842668466104875,2.3618587106466293,27
898,Louis Xavier de Ricard - Ancienne Mairie,48.84629899065091,2.472420372068882,4
899,Lebrun - Colonel Fabien ,48.78266870733145,2.381317801773548,11
900,Saint-Antoine Sévigné,48.8550222,2.3612322,20
901,Place Joffre - Frédéric le Play,48.853754486938,2.3044242337346,28
902,Square Etienne Jarousse,48.82485182597129,2.2925933450460434,11
903,Rottembourg - Général Michel Bizot,48.83787825992554,2.4044052511453633,14
904,Sebastopol - Rambuteau,48.86181809267,2.3501381278038,10
905,Cloître Saint-Merri - Renard,48.85883544889818,2.351827919483185,20
906,Gare d'Argenteuil,48.947022436806705,2.256898172199726,28
907,Mairie du 8ème ,48.877932,2.318264,2
908,Jules Guesdes - Général de Gaulle,48.81930581291959,2.278934195637703,7
909,Bibliothèque Nationale - Richelieu,48.868288993515,2.3380893096328,13
910,Marché Saint-Germain,48.85165625855281,2.335500307381153,19
911,Cherche-Midi - Hôpital Necker,48.84461063309956,2.317914068698883,13
912,Charenton - Prague,48.848175129981,2.3763584494312,11
913,Place Aimé Césaire,48.783194713067815,2.2429127991199493,3
914,Bourg l'Abbé - Saint-Martin,48.86393331949257,2.352406270802021,20
915,Hôpital Necker,48.846043490118454,2.313245013356209,19
916,Condorcet - Turgot,48.87985155789093,2.345232367515564,11
917,Dareau - Broussais,48.8307758,2.3361804,7
918,Jean Monnet - Iles,48.823393984057304,2.2497073194874866,29
919,Parc Eli Lotar,48.91844993053703,2.3727085813879967,8
920,Villiers - Batignolles,48.88125253846116,2.31653843075037,5
921,Stalingrad - Rigollots,48.84997403844251,2.45557576417923,5
922,Place Charles Michels,48.846401,2.28502,23
923,Croix Nivert - Square Saint-Lambert,48.8430515215905,2.295200452208519,39
924,Mairie du 14ème,48.83254578123,2.3254923149943,2
925,Benoît Frachon - République,48.85230729014318,2.415605485439301,8
926,Dutot - Place Alleray,48.836826091766,2.3071701095578,7
927,Leredde - Tolbiac,48.82887629664,2.3744382709265,36
928,Jean Jaurès - Jules Jacquemin,48.88433053604843,2.4082902455152104,5
929,Marne - Charles de Gaulle,48.815071719544434,2.4121668934822087,21
930,Saint-Benoît - Jacob,48.85545136013941,2.3334722220897675,14
931,Jardins d'Eole,48.8869703,2.3668488,3
932,Didot - Place de Moro-Giafferi,48.8337,2.3215,0
933,Davout - Volga,48.852919679957296,2.410522909779111,5
934,Porte de la Muette,48.86302317841182,2.2687188170157406,7
935,Landy - Heurtault,48.915096534520316,2.375951372087002,11
936,Paradis - Hauteville,48.874999954666755,2.3522757401923404,14
937,Bruant - Vincent Auriol,48.83484845292942,2.366826499627087,10
938,Place des Droits de l'Enfant,48.8274804,2.3319217,2
939,Richard Lenoir - Place de la Bastille,48.8538327,2.3697222,39
940,Bréguet - Sabin,48.856931678257,2.3706749462105,26
941,Toqueville - Cardinet,48.88490187110713,2.3109393194317818,2
942,Richard Lenoir - Voltaire,48.86164273878,2.3727491497993,17
943,Paul Bodin - Clichy,48.89239614618928,2.317142598330975,2
944,Raymond Poincaré - Place Victor Hugo,48.870306124369975,2.285074541420228,2
945,Hôtel de Ville de Sèvres,48.824363561288756,2.2131047397851944,23
946,Place de la Madeleine - Royale,48.869228052648,2.324421107769,18
947,Porte de Bagnolet,48.864707139122984,2.408344637349607,6
948,Ruisseau - Ordener,48.89299462568024,2.340144887566567,0
949,Ecoles - Carmes,48.848904447989405,2.3473486304283147,24
950,Plantes - Moulin Vert,48.83005755305626,2.3232302069664006,2
951,Crevaux - Bugeaud,48.870809428669546,2.281149007691853,4
952,Artois - Berri,48.87393521240818,2.3064258322119713,2
953,Jules Vallès - Charonne,48.85428437993525,2.384767457842827,10
954,Porte Molitor,48.84524763511433,2.2569015249609947,15
955,Charles Frérot - Albert Guilpin,48.8155839183714,2.3505029082298283,20
956,Cadix - Hameau,48.8340107632249,2.289516180753708,5
957,Reuilly - Place Felix Eboue,48.84030274499962,2.394630398715453,8
958,Gare RER les Grésillons,48.919898633572764,2.31458459136273,18
959,Alfred de Vigny - Place du Général Brocard,48.87836138361425,2.305254448220567,5
960,Cambon - Rivoli,48.866143390992,2.3251800647137,25
961,Jean Mermoz - Champs-Elysées,48.869689856852,2.3107324540615,21
962,Place de la Nation - Picpus,48.846821681548,2.4001130461693,2
963,Poissonniers - Championnet,48.89543299733937,2.3530178144574165,10
964,Flandrin - Longchamp,48.86877849178477,2.274354539176829,11
965,Grande Truanderie - Saint-Denis,48.8626302,2.3498075,19
966,Square Claude Bernard,48.89876016219984,2.375325746834278,6
967,Chevreuse - Montparnasse,48.841739161231,2.3315522167367,5
968,Henri Ravera - Gabriel Péri,48.79722273833844,2.302115857601166,10
969,Perle - Vieille du Temple,48.8601346,2.3611206,25
970,Sèvres - Lecourbe,48.8447677,2.3110086,8
971,Epée de Bois - Mouffetard,48.841508690388835,2.350066713988781,5
972,Claude Vellefaux - Hôpital Saint-Louis,48.87285913900304,2.370071706985146,30
973,Maxime Gorki - Louis Aragon,48.78909814728443,2.368387877941132,9
974,Roger Salengro - Général de Gaulle,48.820029010376956,2.4846760556101803,15
975,Murat - Porte de Saint-Cloud,48.83750862621299,2.2577651962637906,16
976,Gare Montparnasse - Arrivée,48.843827994315,2.3225811123848,15
977,Camille Risch - Paul Armangot,48.774703,2.373685,11
978,Reuilly - Daumesnil,48.8395385,2.3972516,5
979,Place de la Nation - Charonne,48.848364667777,2.3997623859813,4
980,Charentonneau - Maisons Alfort,48.809932980484355,2.443288456496946,16
981,Place des Abbesses,48.884542726149725,2.3386867716908455,1
982,Sorbier - Ménilmontant,48.86854239566069,2.3897721245884895,5
983,Mairie du 16ème,48.863936848471994,2.2765953093767166,5
984,Mairie d'Issy,48.8237677924683,2.27231115102768,37
985,Square Montholon,48.876620377545024,2.3457641154527664,4
986,Louis Lumière.,48.86216198070008,2.41112578185621,9
987,Maine - Liancourt,48.835064363954,2.323731449974,4
988,Pyrénées - Avron,48.853246898211985,2.405871044529538,5
989,Cité Vaneau,48.8542210666207,2.319614924490452,14
990,Leibniz - Jean Dollfus,48.896328348515986,2.333390423834684,5
991,Herschel - Observatoire,48.84342376221923,2.3376645147800446,9
992,Gambetta - Père Lachaise,48.864295696165875,2.398228667282044,1
993,Louis Blanc - La Chapelle,48.884008964514,2.3599335551262,1
994,Gare de Reuilly - Picpus,48.84267354116789,2.3972943797707558,12
995,Pergolèse - Marbeau,48.87356870686902,2.281512522529856,18
996,Porte de Clignancourt - Ney,48.899641123987095,2.344321422278881,25
997,Jourdan - Cité Universitaire,48.819897343156676,2.3397007964124366,5
998,Phalsbourg - Villiers,48.88242307900951,2.3090453445911407,3
999,Parme - Clichy,48.88126642422664,2.328197093450571,2
1000,Beaubourg - Michel-le-Comte,48.862534941806,2.3543103039265,8
1001,Cordelières - Arago,48.83548071896613,2.348572461702221,27
1002,Niger - Soult,48.84369906369085,2.410361237220498,6
1003,Molitor - Michel-Ange,48.845182081538034,2.26211277356597,7
1004,Place du Colonel Fabien,48.87756832086,2.3698791861534,3
1005,Gare Saint-Lazare - Stockholm,48.877127316667654,2.322417162358761,4
1006,Turbigo - Française,48.86358858111446,2.3477794602513313,14
1007,Centquatre,48.88933353845543,2.3707854375243187,6
1008,Place de l'Europe - Alfortville,48.78913702405837,2.4284800887107854,12
1009,Emile Reynaud - Porte de la Villette ,48.90098953630053,2.3887022584676743,15
1010,Turbigo - Réaumur,48.86557404753054,2.3564198613166814,14
1011,Bargue -  Dutot,48.837884,2.308876,7
1012,Chausson - Gabriel Péri,48.921891003481115,2.2952306270599365,14
1013,Beaumarchais - Saint-Gilles,48.8580378,2.3679352,40
1014,Pyrénées - Plaine,48.85026702458,2.4062821269035,6
1015,Louis le Grand - Italiens,48.870508937203915,2.334054461939329,22
1016,Charenton - Jardiniers,48.833821772922654,2.394692664106047,8
1017,Porte de Pantin.,48.889199725577,2.3950181901455,8
1018,Lucien Lanternier - Le Luth,48.93159430558871,2.2889783978462224,23
1019,Archives - Rivoli,48.857346707443,2.3539767041802,6
1020,Frères Flavien - Porte des Lilas,48.8780992764359,2.41104629853209,11
1021,Sainte-Elisabeth - Turbigo,48.86610337431042,2.359649240970612,25
1022,Joffre - Aigle,48.904033,2.245096,4
1023,Française - Etienne Marcel,48.864053304653766,2.347587011754513,27
1024,Maurice Payret-Dortail,48.87811957063342,2.2233625128865246,4
1025,Nationale - Vincent Auriol,48.83252708397293,2.362354410392119,5
1026,Etienne Marcel - Montorgueil,48.86450567259199,2.3461959511041637,17
1027,Square Emile - Chautemps,48.867433724231,2.3536357283592,20
1028,Cléry - Montmartre,48.867458,2.3445211,15
1029,Montmartre - Etienne Marcel,48.865021945810085,2.345068440144759,6
1030,Solitaires - Place des Fêtes,48.876601,2.391769,0
1031,Temple - Haudriettes,48.861636880211584,2.356696020645806,18
1032,Saint-Denis - Réaumur,48.8661116315789,2.3507790675507594,20
1033,Gare d'Austerlitz - Pont Charles de Gaulle,48.842319830109304,2.3670300096273422,15
1034,Didot - Mariniers,48.82650543613106,2.313136198271666,3
1035,Olivier de Serres - Leriche,48.83460221715206,2.2957482933998112,1
1036,Mairie du 3ème,48.86446178139141,2.361762821674347,23
1037,Gardenat-Lapostol - Velettes,48.87387,2.224185,2
1038,Blancs-Manteaux - Archives,48.85941800703,2.3559471219778,13
1039,Adolphe Pinard - Victor Hugo,48.8236825874564,2.3077843710780144,8
1040,Bézout - Général Leclerc,48.82884804502439,2.3285973072052,2
1041,Hôtel de Ville d'Asnières sur Seine,48.90999330025577,2.288238108158112,27
1042,Place de la République - Temple,48.867211201859,2.3635464370545,18
1043,Gare du Nord - La Chapelle,48.884178287286,2.3561057075858,7
1044,Quai des Célestins - Henri IV,48.8512971,2.3624535,8
1045,Victoire - Laffitte,48.87514373494672,2.338118505144376,8
1046,Eugène Varlin - Place de la Paix,48.792862,2.363093,2
1047,Rivoli - Musée du Louvre,48.86364636851945,2.33409583568573,14
1048,Alouettes - Maréchal de Lattre de Tassigny,48.85511009293948,2.4930700287222862,6
1049,Saint-Gilles - Turenne,48.858158956779,2.3647149920992,10
1050,Mairie du 4ème,48.85594991049653,2.3563823103904724,26
1051,Fille du Calvaire - Turenne,48.86210505412563,2.3649600148200993,19
1052,Tiron - Rivoli ,48.85569225323279,2.357905805110932,16
1053,Froidevaux - Boulard,48.835147319625,2.3294411972165,3
1054,Village Saint-Paul,48.852639866624806,2.3607301712036137,17
1055,Cesaria Evora - Rosa Parks,48.89717672825043,2.3745173960924144,4
1056,Château - République,48.905928,2.253629,15
1057,Bas - Gabriel Péri,48.91585580539625,2.2948095202445984,10
1058,Poulet - Barbès,48.887148,2.349064,0
1059,Choiseul - Quatre Septembre ,48.8699355331869,2.3359975218772893,11
1060,Mairie du Kremlin-Bicêtre,48.81191981537702,2.3570189997553825,6
1061,Porte de Saint Cloud - Parc des Princes,48.83866275706582,2.2525164484977727,15
1062,Square Pierre Lazareff,48.867141720745806,2.348393350839615,8
1063,Jean-Jacques Rousseau - Deux Ecus,48.86297805972131,2.3414635285735126,15
1064,Ventadour - Opéra,48.866810653323,2.334388448251871,24
1065,Saint-Bon - Rivoli,48.857999643315,2.3502172809763,8
1066,Grande Rue - Europe,48.8218104687602,2.205879874527455,1
1067,Édouard Vaillant - Place Jean Jaurès,48.86265537999924,2.2089037319128613,4
1068,Aboukir - Alexandrie,48.86868344444473,2.3502043269474897,12
1069,Alger - Rivoli,48.864773553495,2.3294493936128,9
1070,Mairie de Rosny-sous-Bois,48.871256519012,2.4865807592869,27
1071,Saint-Honoré - 29 juillet,48.86557114282421,2.330567417577153,13
1072,Gare des Vallées,48.913179,2.257726,7
1073,Choisy - Malmaisons,48.821919702956144,2.3633468834070914,8
1074,Oratoire - Rivoli,48.861342760889,2.3400047421455,12
1075,Filles Saint-Thomas - Place de la Bourse,48.868899890853,2.3397543845203,15
1076,Pau Casals - Neuve Tolbiac,48.8311602,2.3774395,30
1077,Chaussée d'Antin - Haussmann,48.87243,2.33359,18
1078,Mairie du 2ème,48.8672190355135,2.3404625437747044,25
1079,Place du Lieutenant Henri Karcher,48.863490871724466,2.3400671035051346,23
1080,Arthur Ranc - Hôpital Bichat,48.8978712500682,2.333521842956543,0
1081,Le Goff - Gay-Lussac,48.8461024009786,2.3412207886576653,25
1082,Saint-Placide - Cherche Midi,48.8490535919234,2.325317971408367,26
1083,Bréa - Raspail,48.842738478257814,2.329794221763396,3
1084,Amédée Huon - Fort d'Ivry,48.805131376899986,2.388489693403244,7
1085,Saint-Honoré - Musée du Louvre,48.86344313284792,2.3348781846405102,7
1086,Jouffroy d'Abbans - Villiers,48.88421554703737,2.3056533560156827,4
1087,Archives - Pastourelle,48.8623615,2.3595041,22
1088,Résistance - Parmentier,48.85965138131299,2.436705082654953,5
1089,Place de la Division Leclerc,48.793824988636516,2.2731140430551027,13
1090,Cardinal Lavigerie,48.832934193699835,2.402636749399156,16
1091,Coquillière - Louvre,48.86379590966231,2.3425736278295517,15
1092,Lampes,48.81152481985875,2.4017931148409843,36
1093,Place des Victoires,48.8660354,2.3420333,21
1094,Danielle Casanova - Opéra,48.867643242297284,2.3333894088864326,20
1095,Victor Massé - Jean-Baptiste Pigalle,48.8811043724,2.3366955667734,4
1096,Belles Feuilles - Place de Mexico,48.865804746474,2.2829206287861,2
1097,Place André Malraux,48.863925158727,2.3356226831675,10
1098,Les Halles - Saint-Eustache,48.86362695901683,2.342623919248581,6
1099,Jules Guesdes - Carnot,48.93828169931872,2.3508992046117783,14
1100,Simon Bolivar - Henri Turot,48.876887,2.374454,1
1101,Silly - Louis Blériot,48.83219045374266,2.2340199351310734,13
1102,Les Blagis,48.785205,2.302526,11
1103,Saint-Mande - Picpus,48.845127728278,2.4015686296482,7
1104,Sorbier - Gasnier-Guy,48.86521763101122,2.39365965127945,8
1105,Paganini - Davout,48.85135,2.412021,10
1106,Saint-Fiacre - Poissonière,48.870828911558,2.3459213599563,8
1107,Bagnolet - Place Saint-Blaise,48.85973,2.40334,1
1108,Gare RER - Maurice Grandcoing,48.813881,2.392429,33
1109,Jouffroy d'Abbans - Malesherbes,48.8850134,2.3070717,0
1110,Gobelins - Port-Royal,48.837135900263,2.3515201359987,11
1111,Place du Maréchal de Lattre de Tassigny,48.821707715257055,2.2853431485432423,15
1112,Belleville -  Pré Saint-Gervais,48.875565910073,2.3930460959673,4
1113,Manin - Secrétan,48.8791665,2.3787959,17
1114,Château de Vincennes,48.84423193255657,2.439209537709179,21
1115,Paix - Verdun,48.900504,2.261173,6
1116,Place Denfert-Rochereau,48.843252536286684,2.245987951755524,14
1117,Saint-Augustin,48.8762009747008,2.319786250591278,13
1118,Bobillot - Tolbiac,48.8255961335041,2.350204177200794,4
1119,Lecourbe - Convention,48.83923319241899,2.2915197908878326,33
1120,Dôme - République,48.832681,2.250257,7
1121,Chevaleret - Louise Weiss,48.83258651335057,2.371211388119954,18
1122,Roquette - Auguste Laurent,48.858001906023354,2.381797702650783,7
1123,Mathis - Flandre,48.8906429898976,2.3762554675340652,6
1124,Pyrénées - Cours de Vincennes,48.847796779935,2.4061721563339,5
1125,Suffren - La Motte-Piquet,48.85088123091874,2.301219999790192,20
1126,Général Leclerc - Bièvre,48.782414428747316,2.3166695237159733,2
1127,Place du Docteur Yersin,48.82010494991975,2.3725583776831627,20
1128,Taitbout - Châteaudun,48.876383969379,2.335356677933531,16
1129,Francoeur - Caulaincourt,48.8899944409612,2.342529706656933,2
1130,Léon Frot - Charonne,48.854963800335234,2.387217085372007,6
1131,Duméril - Jeanne d'Arc,48.83815160808658,2.357108449556404,13
1132,Dom-Pérignon - Gravelle,48.82548157443457,2.4098803102970128,8
1133,Félix Faure - Convention,48.841249336041045,2.288386600849503,37
1134,Franquet - Labrouste,48.83287705011431,2.306762784719467,3
1135,Maxime Gorki - Paul Vaillant-Couturier,48.79673508795443,2.3683342337608337,3
1136,Cambronne - Mademoiselle,48.843277330035214,2.30230766886348,10
1137,Balzac - Champs Elysées,48.872699639621,2.3001953959465,5
1138,Euryale Dehaynin - Loire,48.886248917304805,2.3774591088294987,2
1139,Riquet - Marx Dormoy,48.89021003702031,2.3601756244897842,2
1140,Pierre Charron - Champs-Elysées,48.870103359864,2.3043501377106,7
1141,Hauteville - Bonne Nouvelle,48.87077436024,2.3496496368327,8
1142,Place de la vache noire,48.81040517059777,2.327060401439667,14
1143,Place Tristan Bernard,48.8791964,2.2915403,13
1144,Place Charles Digeon,48.84354203133597,2.418427169322968,19
1145,Gouthière - Poterne des Peupliers,48.820507,2.351342,23
1146,Hector Malot - Daumesnil,48.84693552991762,2.3770876228809357,44
1147,Port Royal - Hôpital Cochin,48.838373233813286,2.340717874467373,20
1148,Place de la Nation - Taillebourg,48.8488408,2.3973043,25
1149,Gergovie - Alésia,48.83088717455243,2.318882101207347,0
1150,Jean de la Fontaine - Boulainvilliers,48.85264791461651,2.2758664190769196,21
1151,Gambetta - Tourelles,48.875337902264,2.4059921130538,0
1152,Place Eustache Deschamps,48.793855,2.336637,17
1153,Square des Amandiers,48.86615630668046,2.3891324177384377,4
1154,LCL Campus - Place Oscar Niemeyer,48.805342480621576,2.363983690738678,6
1155,Général De Gaulle - Vivien,48.83607420090204,2.4189166724681854,6
1156,Bercy - Traversiére,48.846192642574,2.3703800886869,9
1157,Buzenval - Vignoles,48.85385817168762,2.400004081428051,5
1158,Edouard Pailleron - Bouret,48.880597694070524,2.3769494891166687,0
1159,Pierre Joseph Desault,48.82110230800372,2.378775402903557,8
1160,Guillaume Tell - Parc Henri Barbusse,48.88958925894009,2.4198862910270695,2
1161,Olympiades,48.826764665199,2.3650860786438,8
1162,Pyrénées - Charles Renouvier,48.86095933229224,2.400421852042113,2
1163,Edith Cavell - Volta,48.901616564286975,2.269354350864887,18
1164,Hôtel de Ville de Vincennes,48.84827609706963,2.4398955702781677,1
1165,Maine - Jean Zay,48.837925263898,2.3225428909063,6
1166,Tombe Issoire - René Coty,48.83051287670899,2.3343613743782043,3
1167,Siam - La Pompe,48.861720329027264,2.275346568555312,2
1168,Marcadet - Ramey,48.890875,2.3449019,1
1169,George Sand - Jean de La Fontaine,48.84986918764119,2.268257387525699,14
1170,Porte de la Plaine,48.82805169605981,2.2924277186393742,14
1171,Alexandre Dumas - Place de la Réunion,48.85533710742046,2.3997703687646292,0
1172,Rome - Provence,48.874230055580306,2.325570111724113,19
1173,Enfants du Paradis - Peupliers,48.833122686454,2.2571459412575,19
1174,Marcel Pourtout - Édouard Manet ,48.87555620763429,2.1655967831611638,20
1175,Sahel - Général Michel Bizot,48.840872964793355,2.4044444784522057,14
1176,Saint-Séverin - Saint-Michel,48.852731305488,2.3440927639604,17
1177,Duhamel - André Gide,48.8365662244334,2.312707121097412,0
1178,Ancienne Mairie - André Morizet,48.838311,2.234077,14
1179,Marceau - Président Wilson,48.8652359,2.3002513,18
1180,Bourdonnais - Tour Eiffel,48.860897797941,2.295599598447,42
1181,Lavoisier - Missak Manouchian,48.86286468896063,2.495676465332508,14
1182,Guy Môquet - Compoint,48.89213559044868,2.32321947813034,3
1183,René Coty - Place Denfert-Rochereau,48.833056477316,2.3329411447048,22
1184,Place Aristide Briand,48.82189236575831,2.413003742694855,3
1185,Charonne - Alexandre Dumas,48.85607741505607,2.394869327545166,0
1186,Montreuil - République,48.85026349463687,2.4345204234123234,2
1187,Mairie de Bagnolet,48.868421318555306,2.417958788573742,17
1188,Constantine - Université,48.860680473738334,2.314848195584221,29
1189,Legendre - Nollet,48.887742186754224,2.320293079881375,0
1190,Assas - Rennes,48.8492084999386,2.32851454623001,3
1191,Rampal - Belleville,48.87302160156,2.3799109831452,6
1192,Fief - République,48.83170888166024,2.255771979689598,6
1193,Ménilmontant - Oberkampf,48.866617658681,2.3830134404158,7
1194,Reynaldo Hahn - Lagny,48.849266043601794,2.412330328844772,9
1195,Pasteur - Cotentin,48.8389284,2.316356,14
1196,M.- A. Lagroua Weill-Hallé -  F. Dolto,48.828595283857425,2.380220606266108,43
1197,Lorraine - Jean Jaurès,48.8863865,2.3825772,6
1198,Bois de Vincennes - Polygone,48.83544491617421,2.431421081436563,27
1199,Mairie du 20ème,48.865302324275,2.3990669846535,3
1200,Colonel Pierre Avia,48.8296843300915,2.275342586850291,17
1201,Championnet.,48.8953643,2.3498166,5
1202,Arthur Auger - Jean Jaurès,48.813736445585235,2.3069277405738835,1
1203,Dantzig - Lefebvre,48.83013921586756,2.295934036374092,8
1204,Verdier - République,48.81540376627718,2.3173937201499943,4
1205,Galilée - Vernet,48.871715878697,2.2985444962978,4
1206,Marché d'Auteuil,48.84842761367387,2.265253821160005,1
1207,Victor Hugo - Bineau,48.88758225888669,2.2783890366554265,4
1208,Volontaires - Vaugirard,48.84132050184004,2.30808901725357,2
1209,Passy - Place du Costa Rica,48.8584893,2.2839655,8
1210,Guillaume Bertrand - République,48.86382517434147,2.38090637715497,23
1211,Regard - Rennes,48.847385404956,2.3268555477262,20
1212,Louis Blanc - Aqueduc,48.88203018259946,2.3635615780949593,2
1213,Philippe-Auguste,48.851853488265,2.3932945355773,3
1214,Porte de Charenton,48.83124010585643,2.3989107459783554,21
1215,Hôtel de Ville de Rueil-Malmaison,48.878194,2.181724,13
1216,Arsonval - Falguière,48.84040040365445,2.313117867297474,3
1217,Etienne Dolet - Place Maurice Chevalier,48.86798303359366,2.3851405311143026,2
1218,Carpeaux - Place Jacques Froment,48.8906542,2.3309428,1
1219,Place d'Italie - Soeur Rosalie,48.831908520394,2.3546943448098,13
1220,Jean Bologne - Passy,48.857566889784465,2.280027395306772,1
1221,Saint-Marcel - Hôpital,48.83950442458303,2.360989417022932,13
1222,Geoffroy-Saint-Hilaire - Saint-Marcel,48.83907826424974,2.356877340669728,12
1223,Pyrénées - Dagorno,48.855425770695085,2.4051643162965775,2
1224,Place Saint-André des Arts,48.85288617388103,2.3426544293761253,25
1225,Saint-Maur - République,48.86418586145509,2.378317415714264,10
1226,Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,14
1227,Bobillot - Moulin des Prés,48.828657346203094,2.353020646316964,3
1228,Rond-Point Rhin et Danube,48.840452820991764,2.2280225157737736,48
1229,Flandre - Ourcq,48.89260159189023,2.3790915682911873,16
1230,Point du Jour - Jean Jaurès,48.828753141436465,2.245911467014621,7
1231,Commandant Charcot - Bretteville,48.87530570765423,2.2558460757136345,30
1232,Colisée - Champs-Elysées,48.870475399387,2.3076190799475,9
1233,Crimée - Ourcq,48.894104140316266,2.372946088467279,10
1234,Metz - Marne,48.891163,2.3865705,4
1235,Saint-Mandé - Docteur Arnold Netter,48.84462585769668,2.404946386814118,11
1236,Bertrand Sincholle - Henri Barbusse,48.89925982394349,2.3042294383049016,19
1237,Lacépède - Linné,48.8437035476636,2.354651279747486,12
1238,Jacquier - Didot,48.82953336292279,2.318179272115231,0
1239,Général Michel Bizot - Claude Decaen,48.83481262982544,2.400927788127704,21
1240,Ivry - Baudricourt,48.824695995415006,2.363106073577468,8
1241,Guynemer - Jardin du Luxembourg,48.8466127,2.3325478,22
1242,Square Gilbert Thomain,48.90717373809284,2.2695400938391685,8
1243,Magenta - Chabrol,48.876495350882,2.3560990020633,5
1244,Jessaint - Marx Dormoy,48.88484543106364,2.358930408954621,2
1245,République - Auguste Perret,48.78695280952244,2.3518594354391094,4
1246,Danielle Casanova - Ledru-Rollin,48.815783497876815,2.383259721100331,15
1247,Cossonnerie - Sébastopol,48.86132665908402,2.349419631063938,12
1248,Lucien Bossoutrot - Général Martial Vallin,48.836956046311,2.2741072252393,37
1249,Quai de Béthune - Pont de la Tournelle,48.85097433194032,2.356307208538055,21
1250,Ecole Vétérinaire,48.81488859822486,2.4224362157778994,33
1251,Belfort - Victor Hugo,48.9018492,2.3172724,20
1252,Stalingrad - Henri Luisette,48.78363092456589,2.366935946761926,6
1253,Youri Gagarine - Commune de Paris,48.782427463041,2.3939734697342,23
1254,Strasbourg - Saint-Denis,48.869601642433,2.3542908579111,9
1255,Arche - Léonard de Vinci,48.89790972494496,2.2383723043644914,15
1256,Parvis Robert Schuman - Roger Salengro,48.812657470558754,2.1921751275658607,0
1257,Champeaux - Gallieni,48.864459134684644,2.4161778017878532,4
1258,Wilson - Landy,48.91516726221354,2.357633225619793,6
1259,Chancé Milly - Cimetière Communal Sud,48.89687189382465,2.303922325372696,17
1260,Gustave Eiffel - Parc des Impressionnistes,48.90390619651018,2.2946908324956894,18
